id,c2_net,c1_net,c3_net,c4_net,c5_net,c6_net,c7_net,cohort,Race,Sex
9494,unk,unk,unk,914,914,unk,unk,3,4,1
1630,914,809,914,914,914,914,914,3,1,1
1209,810,710,810,914,914,914,914,2,1,0
1282,810,710,810,914,914,914,914,2,1,1
8146,914,unk,914,914,914,unk,unk,3,1,0
8770,809,unk,809,914,914,914,914,2,1,1
1491,810,710,810,914,914,unk,unk,2,1,1
1495,810,710,810,914,914,914,914,2,1,0
2118,914,809,914,914,unk,914,unk,3,1,0
9643,unk,unk,unk,914,914,914,914,3,4,0
8218,809,unk,809,914,914,914,914,2,1,1
9492,unk,unk,unk,914,914,914,unk,3,unk,1
1081,809,710,809,914,914,914,914,2,2,1
8196,914,unk,914,914,914,unk,unk,3,1,0
1306,914,810,914,914,914,914,914,3,1,0
1677,809,709,809,914,914,914,914,2,1,1
2177,809,709,809,914,914,914,914,2,1,1
2113,914,809,914,914,914,914,914,3,2,1
8159,914,unk,914,914,914,914,914,3,3,0
799,914,810,914,914,914,914,914,3,1,1
1756,914,809,914,914,914,914,914,3,4,1
1605,809,709,809,914,914,914,914,2,4,1
2139,914,809,914,914,914,914,914,3,4,0
1820,809,709,809,914,914,914,914,2,4,1
1943,914,809,914,914,914,914,unk,3,4,1
9661,unk,unk,unk,914,914,914,unk,2,unk,0
9491,unk,unk,unk,914,914,914,914,3,1,1
1018,914,810,914,914,914,914,914,3,2,1
8211,809,unk,809,914,914,914,914,2,4,1
782,914,810,914,914,914,914,914,3,1,1
997,810,710,810,914,914,914,914,2,1,0
1319,914,810,914,914,914,914,914,3,1,1
1301,914,810,914,914,914,914,914,3,1,1
8178,914,unk,914,914,914,914,unk,3,3,1
1094,914,810,914,914,914,914,914,3,2,1
1220,810,710,810,914,914,914,914,2,1,1
1636,914,809,914,914,914,914,unk,3,1,1
1616,914,809,914,914,914,914,914,3,1,1
1722,809,709,809,914,914,914,914,2,1,0
9005,unk,unk,809,914,914,914,914,2,2,1
2291,914,809,914,914,914,914,914,3,unk,0
1914,809,709,809,914,914,unk,unk,2,unk,0
1834,809,709,809,914,914,914,914,2,1,0
1641,914,809,914,914,914,914,914,3,3,0
1898,809,709,809,914,914,914,914,2,1,0
1145,810,710,810,914,914,914,914,2,1,0
1302,914,810,914,914,914,914,914,3,2,0
1720,914,809,914,914,914,914,914,3,1,1
1986,914,809,914,914,914,914,914,3,1,1
2245,809,709,809,914,914,914,914,2,1,0
1090,914,810,914,914,914,914,914,3,1,1
1596,809,709,809,914,914,914,914,2,1,0
1363,810,710,810,914,914,914,914,2,2,1
1506,810,710,810,914,914,914,unk,2,1,1
1619,914,809,914,914,914,914,914,3,1,0
1827,809,709,809,914,914,914,914,2,1,1
801,914,810,914,914,914,914,914,3,2,0
1689,809,709,809,914,914,914,914,2,1,0
1500,810,710,810,914,914,914,914,2,1,1
993,810,710,810,914,914,914,914,2,1,1
1378,914,810,914,914,914,914,914,3,2,0
1651,914,809,914,914,914,914,914,3,2,1
9521,unk,unk,unk,914,914,unk,unk,2,2,1
794,914,810,914,914,914,914,914,3,2,1
1441,unk,710,unk,914,914,unk,unk,2,unk,1
1025,914,810,914,914,914,914,914,3,1,1
1645,914,809,914,914,914,914,914,3,1,0
949,914,810,914,914,914,914,unk,3,1,1
909,810,710,810,914,914,914,914,2,1,1
8121,810,unk,810,914,914,914,914,2,unk,0
1369,810,710,810,914,914,914,914,2,1,1
1509,810,710,810,914,914,914,914,2,1,0
1303,914,810,914,914,914,914,914,3,1,1
1771,914,809,914,914,914,914,914,3,1,1
1227,914,810,914,914,914,914,914,3,1,0
1458,914,810,914,914,914,unk,unk,3,2,1
1026,914,810,914,914,914,914,914,3,2,1
2117,914,809,914,914,914,unk,unk,3,1,1
772,810,710,810,914,914,914,914,2,4,1
1001,810,710,810,914,914,914,914,2,unk,1
1233,914,810,914,914,914,914,914,3,1,0
1021,914,810,914,914,914,914,914,3,unk,1
1222,810,710,810,914,914,914,914,2,1,0
1314,914,810,914,914,914,914,914,3,1,1
1601,809,709,809,914,914,914,914,2,2,0
1446,810,710,810,914,914,914,914,2,2,0
1296,914,810,914,914,914,914,914,3,1,0
1218,810,710,810,914,914,914,914,2,2,0
987,810,710,810,914,914,914,914,2,2,0
2278,809,709,809,914,914,914,914,2,unk,0
1289,810,710,810,914,914,unk,unk,2,1,0
1952,914,809,914,914,914,914,914,3,1,1
1229,914,810,914,914,914,914,914,3,1,0
9539,unk,unk,unk,914,unk,unk,unk,3,unk,0
9514,unk,unk,unk,914,914,914,unk,2,1,1
1962,914,809,914,914,914,914,unk,3,1,1
1438,810,710,810,914,914,914,914,2,1,0
1308,914,810,914,914,914,914,914,3,1,0
8186,914,unk,914,914,914,914,unk,3,2,0
1884,809,709,809,914,914,914,unk,2,2,0
1769,914,809,914,914,914,914,914,3,2,1
9642,unk,unk,unk,914,914,unk,unk,2,1,1
1221,810,710,810,914,914,914,914,2,2,1
1511,810,710,810,914,914,unk,unk,2,2,1
938,914,810,914,914,914,914,914,3,1,0
9646,unk,unk,unk,914,914,914,914,2,2,0
9012,unk,unk,809,914,914,unk,unk,2,unk,0
2025,809,709,809,914,914,914,914,2,2,1
1002,810,710,810,914,914,914,914,2,2,1
1352,810,710,810,914,914,914,914,2,1,0
8134,810,unk,810,914,914,914,unk,2,4,1
9488,unk,unk,unk,914,914,unk,unk,3,unk,1
2284,809,709,809,914,914,914,unk,2,unk,0
8776,unk,unk,914,914,914,914,914,3,unk,0
9507,unk,unk,unk,914,914,914,914,2,1,0
1629,914,809,914,914,914,914,914,3,3,1
2304,914,809,914,914,914,914,914,3,unk,0
1207,810,710,unk,914,914,914,914,2,2,1
1906,809,709,809,914,914,914,914,2,1,1
1444,810,710,810,914,914,914,unk,2,2,0
9486,unk,unk,unk,914,914,unk,unk,3,1,0
939,914,810,914,914,914,unk,914,3,2,0
1240,914,810,914,914,914,914,914,3,1,1
1142,810,710,810,914,914,914,unk,2,2,1
2019,809,709,809,914,914,914,914,2,2,0
1241,914,810,914,914,914,914,914,3,2,0
2015,809,709,809,914,914,914,914,2,2,1
1012,914,810,914,914,914,914,914,3,1,1
1242,914,810,914,914,914,914,914,3,1,0
1395,914,810,914,914,914,914,914,3,2,0
1171,914,810,914,914,914,914,914,3,1,0
1654,914,809,914,914,914,914,914,3,2,1
2148,914,809,914,914,914,914,914,3,1,1
1593,809,709,809,914,914,914,914,2,2,1
1467,810,810,810,914,unk,unk,unk,3,2,1
1938,914,809,914,914,914,914,914,3,1,1
2176,809,709,809,914,914,914,914,2,1,1
2175,809,709,809,914,914,914,914,2,1,1
1602,809,709,809,914,914,914,914,2,1,1
2134,914,809,914,914,unk,unk,unk,3,1,1
8171,914,unk,914,914,914,unk,unk,3,unk,0
1624,914,809,914,914,914,914,914,3,1,1
1933,914,809,914,914,914,unk,unk,3,1,0
1894,809,709,809,914,914,unk,unk,2,unk,0
1828,809,709,809,914,914,914,914,2,1,1
2150,914,809,914,914,914,914,unk,3,1,0
1863,809,709,809,914,914,914,914,2,2,1
1612,914,809,914,914,914,unk,unk,3,1,1
8140,810,unk,810,914,914,914,914,2,1,1
2178,809,709,809,914,914,914,914,2,1,1
2020,809,709,809,914,914,914,914,2,1,0
1295,810,710,810,914,914,914,914,2,2,1
2749,11,11,unk,914,914,unk,unk,2,2,0
1292,810,710,810,914,11,unk,unk,2,1,1
1968,914,809,914,914,914,914,914,3,1,0
851,810,710,810,914,914,914,914,2,unk,1
1877,809,709,809,914,914,914,914,2,4,0
1980,914,809,914,914,914,914,914,3,4,0
1394,914,810,914,914,914,914,914,3,2,0
797,914,810,914,914,914,914,914,3,4,0
1665,809,709,809,914,914,914,914,2,1,0
2123,914,809,914,914,914,914,914,3,1,0
2016,809,709,809,914,914,914,914,2,2,1
1381,914,810,914,914,914,914,unk,3,unk,0
2184,809,709,809,914,914,914,914,2,1,1
1648,914,809,914,914,914,914,914,3,1,0
1093,914,810,914,914,914,914,914,3,2,1
1608,809,709,809,914,914,914,914,2,1,1
2069,914,809,914,914,914,914,914,3,2,1
9517,unk,unk,unk,914,914,unk,unk,2,4,1
1065,810,710,810,914,914,914,914,2,2,1
942,914,810,914,914,914,914,914,3,2,0
1486,810,710,810,914,914,914,914,2,1,0
1947,914,809,914,914,914,914,914,3,4,0
1721,809,709,809,914,914,914,914,2,1,0
1078,810,710,810,914,914,914,914,2,1,1
1871,809,709,809,914,914,914,914,2,1,1
1937,914,809,914,914,914,914,914,3,1,1
1359,810,710,810,914,914,914,unk,2,2,1
1135,810,710,810,914,914,914,914,2,2,1
1918,809,709,809,914,914,914,914,2,2,1
1922,914,809,914,914,unk,914,914,3,2,1
1064,810,710,810,914,914,914,914,2,1,0
1876,809,709,809,914,914,914,914,2,2,1
1062,810,710,810,914,914,914,914,2,1,1
1718,914,809,914,914,914,914,914,3,1,0
1510,810,710,810,914,914,914,914,2,1,1
2358,809,709,809,914,914,914,unk,2,1,1
1304,914,810,914,914,914,914,914,3,2,1
1299,914,810,914,914,914,914,914,3,1,0
1639,914,809,914,914,914,914,914,3,1,1
1919,809,709,809,914,914,914,914,2,2,0
1168,914,810,914,914,914,914,914,3,1,1
1460,914,810,914,914,914,914,914,3,2,1
1623,914,809,914,914,914,914,914,3,1,1
2186,809,709,809,914,914,914,914,2,1,1
2234,809,709,809,914,914,914,914,2,1,1
1583,809,709,809,914,914,914,914,2,1,0
1611,809,709,809,914,914,914,914,2,1,1
1588,809,709,809,914,914,914,unk,2,2,0
1028,914,810,914,914,914,914,914,3,1,1
1965,914,809,914,914,914,914,914,3,2,0
1482,810,710,810,914,914,914,914,2,2,1
1690,809,709,809,914,914,914,914,2,1,0
9495,unk,unk,unk,914,914,914,unk,3,1,0
917,810,710,810,914,914,914,914,2,2,1
1672,809,709,809,914,914,914,914,2,2,0
1966,914,809,914,914,914,914,914,3,1,0
1907,809,709,809,914,unk,unk,unk,2,1,0
954,914,810,914,914,914,914,914,3,2,1
874,914,810,914,914,914,914,914,3,4,1
1463,914,810,914,914,914,914,914,3,1,0
1243,914,810,914,914,914,914,914,3,1,1
852,810,710,810,914,914,unk,unk,2,unk,1
2296,809,809,809,914,914,914,914,3,unk,0
2288,809,709,809,914,914,914,914,2,unk,0
1838,809,709,809,914,914,914,914,2,2,1
2022,809,709,809,914,914,914,unk,2,1,1
2067,914,809,914,914,914,914,914,3,1,1
1008,914,810,914,914,914,914,914,3,2,1
2228,809,709,809,914,914,914,914,2,unk,1
856,914,810,914,914,914,914,914,3,1,0
9497,unk,unk,unk,914,914,unk,unk,3,2,0
923,810,710,810,914,914,914,914,2,1,1
2023,809,709,809,914,914,914,914,2,1,1
946,914,810,914,914,914,914,914,3,1,1
945,810,810,914,914,914,914,unk,3,2,0
1385,914,810,914,914,914,914,914,3,2,1
2140,914,809,914,914,914,914,914,3,unk,0
2061,914,809,914,914,914,914,914,3,1,0
1923,914,809,914,914,914,914,914,3,unk,0
1831,809,709,809,914,914,914,914,2,4,0
2183,809,709,809,914,914,914,914,2,1,1
2752,11,11,914,914,unk,unk,unk,3,2,1
1913,809,709,809,914,914,914,914,2,2,1
1929,914,809,914,914,914,914,914,3,1,0
2276,809,709,809,914,914,unk,unk,2,unk,1
8206,914,unk,914,914,914,unk,unk,3,unk,0
1767,914,809,914,914,914,914,914,3,1,1
1210,unk,710,unk,914,914,914,unk,2,1,1
1307,914,810,914,914,914,unk,unk,3,2,1
2121,914,809,914,914,914,914,914,3,1,1
1925,914,809,914,914,914,914,914,3,3,0
779,810,710,810,914,914,unk,unk,2,4,1
1924,914,809,914,914,914,914,914,3,1,0
836,810,710,810,914,914,914,unk,2,1,0
2126,914,809,914,914,914,914,914,3,2,0
2195,809,709,809,914,914,914,914,2,1,0
9537,unk,unk,unk,914,914,914,914,2,1,1
1376,914,810,914,914,914,914,914,3,1,1
9504,unk,unk,unk,914,914,unk,unk,3,2,1
9503,unk,unk,unk,914,914,unk,unk,3,unk,0
1520,914,810,914,914,914,914,914,3,unk,1
2057,914,809,914,914,914,914,914,3,2,0
868,914,810,914,914,914,914,unk,3,1,0
2112,914,809,914,914,914,unk,unk,3,1,0
1815,809,709,809,914,914,914,unk,2,1,1
1669,809,709,809,914,914,914,914,2,2,1
1298,914,810,914,914,914,914,914,3,1,1
1023,914,810,914,914,914,914,914,3,2,1
1822,809,709,809,914,914,914,914,2,1,1
1839,809,709,809,914,914,914,914,2,2,0
1814,809,709,809,914,914,914,914,2,1,1
873,914,810,914,914,914,914,unk,3,unk,1
853,914,810,914,914,914,914,914,3,1,1
1388,914,810,914,914,914,914,914,3,1,0
1230,914,810,914,914,914,unk,unk,3,2,1
1030,unk,810,unk,914,914,914,914,3,1,0
9526,unk,unk,unk,914,914,914,unk,2,1,1
9086,unk,unk,914,914,914,914,914,3,2,0
2194,809,709,809,914,914,914,914,2,2,1
8172,914,unk,914,914,914,unk,unk,3,1,1
916,810,710,810,914,914,914,unk,2,1,0
2142,914,809,914,914,914,914,914,3,1,1
1170,914,810,914,914,914,914,914,3,2,1
1489,810,710,810,914,914,914,914,2,1,0
1674,809,709,809,914,914,914,914,2,2,0
1620,914,809,914,914,914,914,914,3,1,1
1098,914,810,914,914,914,914,914,3,unk,0
1883,809,709,809,914,914,914,914,2,1,0
9500,unk,unk,unk,914,914,914,914,3,1,0
1092,914,810,914,914,914,914,914,3,2,0
8800,unk,unk,809,914,914,914,unk,2,4,1
9523,unk,unk,unk,914,914,914,unk,3,4,1
1717,914,809,914,914,914,914,914,3,1,1
1280,810,710,810,914,914,914,914,2,1,0
1285,810,710,810,914,914,914,914,2,2,1
2129,11,809,11,914,914,unk,914,3,2,0
2233,809,709,809,914,914,914,914,2,1,0
848,810,710,810,914,914,914,914,2,1,0
2062,914,809,914,914,914,914,914,3,2,0
8190,914,unk,914,914,914,914,914,3,2,1
8164,914,unk,914,914,914,unk,unk,3,3,0
925,809,710,809,914,914,914,914,2,1,1
781,810,710,810,914,914,914,unk,2,2,0
1970,914,809,914,914,914,unk,unk,3,1,1
1019,914,810,914,914,914,914,unk,3,2,0
1071,810,710,810,914,914,914,914,2,1,0
1431,810,710,810,914,914,914,914,2,3,1
9513,unk,unk,unk,914,914,914,914,2,1,1
1310,914,810,914,914,914,914,914,3,1,0
9532,unk,unk,unk,914,914,914,914,2,1,1
1180,914,810,914,914,914,914,914,3,2,0
1461,914,810,914,914,914,914,914,3,1,1
1954,914,809,914,914,914,914,914,3,2,1
1758,914,809,914,914,914,914,914,3,1,1
1960,914,809,914,914,914,914,914,3,2,1
8821,914,unk,914,914,914,unk,unk,3,2,1
2058,914,809,914,914,914,914,914,3,1,0
8182,914,unk,914,914,914,unk,unk,3,1,0
9484,unk,unk,unk,914,914,914,914,3,unk,0
1013,914,810,914,914,914,914,914,3,1,0
8162,914,unk,unk,914,914,unk,unk,3,2,1
1621,914,809,914,914,914,914,914,3,1,1
1082,810,710,810,914,914,914,914,2,2,1
950,914,810,914,914,914,914,unk,3,2,1
9493,unk,unk,unk,914,914,unk,unk,3,1,0
1673,809,709,809,914,914,914,914,2,unk,0
2137,914,809,914,914,914,914,914,3,1,0
1016,914,810,914,914,914,914,914,3,2,1
1625,914,809,914,914,914,914,914,3,1,0
8128,810,unk,810,914,914,914,914,2,1,1
9529,unk,unk,unk,914,914,914,914,3,4,0
1462,914,810,914,914,914,914,914,3,1,0
8188,914,unk,914,914,914,unk,unk,3,unk,0
1594,809,709,809,914,914,914,914,2,1,1
783,914,810,914,914,914,914,914,3,1,1
1284,810,710,810,914,914,914,914,2,2,1
8114,810,unk,810,914,914,914,unk,2,1,1
2227,809,709,809,914,914,914,914,2,1,1
1291,810,710,810,914,914,914,914,2,1,1
8192,914,unk,914,914,914,914,914,3,2,1
1354,810,710,810,914,914,914,unk,2,1,1
803,914,810,914,914,914,914,914,3,2,1
1159,914,810,914,914,914,914,914,3,1,1
1824,809,709,809,914,914,914,914,2,1,0
9522,unk,unk,unk,914,914,unk,unk,3,2,1
1899,809,709,810,914,914,914,914,2,3,0
1592,809,709,809,914,914,914,914,2,1,1
1691,809,709,809,914,914,914,914,2,2,0
1956,914,809,914,914,914,914,914,3,1,1
1816,809,709,809,914,914,914,914,2,1,0
2297,809,809,809,914,914,914,914,3,unk,0
1154,810,710,810,914,914,914,914,2,2,1
1479,809,709,809,914,914,914,914,2,2,1
860,914,810,914,914,914,unk,unk,3,1,1
1723,809,709,809,914,914,914,914,2,4,0
1011,914,810,914,914,914,914,914,3,1,1
1864,809,709,809,914,914,914,unk,2,4,0
1455,914,810,914,914,914,914,914,3,1,1
913,810,710,810,914,914,914,914,2,1,0
1973,914,809,914,914,914,914,914,3,unk,1
2124,914,809,914,914,914,914,914,3,1,1
1695,809,709,810,914,914,914,914,2,1,1
9056,unk,unk,914,914,914,914,914,3,1,0
8326,809,unk,809,914,914,914,914,2,2,0
1146,810,710,810,914,914,914,914,2,2,1
1007,810,710,810,914,914,914,914,2,1,0
935,914,810,914,914,914,914,914,3,2,1
1939,914,809,914,914,914,914,914,3,1,1
1430,810,710,810,914,914,914,914,2,1,1
8116,810,unk,810,914,914,914,unk,2,2,1
1680,809,709,809,914,914,914,914,2,2,1
1646,914,809,914,914,914,914,914,3,1,0
9525,unk,unk,unk,914,914,unk,unk,2,unk,1
1172,914,810,914,914,914,914,914,3,1,1
1428,810,710,810,914,914,unk,unk,2,1,0
864,914,810,914,914,914,914,914,3,2,0
845,810,710,810,914,914,914,914,2,1,1
1067,810,710,810,914,914,914,unk,2,2,1
1297,914,810,914,914,914,914,914,3,1,0
1825,709,709,809,914,914,unk,unk,2,1,1
1162,914,810,914,914,914,914,914,3,1,1
1066,810,710,810,914,914,914,914,2,1,1
8226,809,unk,809,914,914,914,914,2,unk,1
1888,11,709,11,914,914,914,unk,2,2,0
1367,810,710,810,914,914,unk,unk,2,1,0
1837,809,709,809,914,914,914,914,2,2,1
912,810,710,810,914,914,914,914,2,1,1
9635,unk,unk,unk,914,914,914,914,2,2,0
9648,unk,unk,unk,914,914,914,unk,2,1,0
1886,809,709,809,914,914,914,914,2,1,0
1219,810,710,810,914,914,unk,914,2,1,1
2239,809,709,809,914,914,914,914,2,1,1
1080,810,710,810,914,914,914,914,2,1,1
2272,809,709,809,914,914,914,914,2,unk,1
1387,914,810,914,914,914,914,914,3,1,1
1160,914,810,914,914,914,914,914,3,1,1
1941,914,809,914,914,914,914,914,3,2,0
1470,914,810,914,914,914,914,914,3,1,1
1878,809,709,809,914,914,914,914,2,1,1
1829,809,709,809,914,914,914,914,2,1,0
1600,809,709,809,914,914,914,914,2,1,1
1819,809,709,809,914,914,914,914,2,2,0
1453,914,810,914,914,914,914,914,3,2,0
2021,809,709,809,914,914,914,914,2,1,0
1490,810,710,810,914,914,914,unk,2,1,0
1708,914,809,914,914,914,914,914,3,2,0
1245,914,810,914,914,914,914,914,3,2,1
1449,914,810,914,914,914,914,914,3,2,1
1961,914,809,914,914,914,914,914,3,2,1
1912,809,709,unk,914,914,914,unk,2,1,0
1700,809,709,809,914,914,914,914,2,1,1
1465,914,810,914,914,914,914,914,3,1,1
773,810,710,810,914,914,914,unk,2,2,1
931,810,710,810,914,914,914,914,2,2,1
1591,809,709,809,914,914,914,914,2,1,1
1705,914,809,914,914,914,914,914,3,2,0
2293,809,809,809,914,914,914,914,3,unk,0
9535,unk,unk,unk,914,914,unk,unk,2,4,1
9485,unk,unk,unk,914,914,unk,unk,3,2,0
1480,810,710,810,914,914,914,914,2,1,1
9528,unk,unk,unk,914,914,914,unk,2,1,0
1697,809,709,809,914,914,914,914,2,1,0
2187,809,709,809,914,914,914,914,2,2,0
9512,unk,unk,unk,914,914,914,unk,2,1,0
1358,810,710,810,914,914,914,unk,2,1,0
1712,914,809,914,914,914,914,914,3,2,0
948,914,810,914,914,914,914,914,3,1,1
9490,unk,unk,unk,914,914,unk,unk,3,2,1
2125,914,809,914,914,914,914,914,3,2,0
2285,809,709,809,914,914,914,unk,2,unk,1
2173,809,709,809,914,914,914,914,2,1,0
795,914,810,914,914,914,914,914,3,4,0
1990,914,809,914,914,914,914,unk,3,2,1
1439,810,710,810,914,914,914,914,2,1,1
2172,809,709,809,914,914,914,914,2,2,1
1217,810,710,810,914,914,914,914,2,unk,0
1935,914,809,914,914,914,914,914,3,1,1
2146,914,809,914,914,914,914,914,3,1,0
1561,914,810,914,914,914,914,914,3,2,1
855,914,810,914,914,914,914,914,3,1,1
9481,unk,unk,unk,914,914,unk,unk,3,1,1
1835,unk,709,unk,914,914,914,914,2,1,0
863,914,810,914,914,11,914,914,3,1,0
1840,809,709,809,914,914,914,914,2,1,0
1606,810,709,810,914,914,unk,unk,2,1,1
1288,810,710,810,914,914,914,914,2,1,1
1901,809,709,809,914,914,914,914,2,2,1
761,810,710,810,914,914,914,914,2,1,0
1866,809,709,809,914,914,914,unk,2,1,1
1017,914,810,914,914,914,914,914,3,2,1
870,914,810,914,914,914,914,914,3,4,1
921,810,710,810,914,914,914,914,2,1,1
996,810,710,810,914,914,914,unk,2,1,0
2114,914,809,914,914,914,914,914,3,2,1
9505,unk,unk,unk,914,914,unk,unk,3,2,0
8113,810,unk,810,914,914,914,914,2,unk,0
840,810,710,810,914,914,914,914,2,2,0
785,914,810,914,914,914,914,914,3,1,0
2310,914,809,914,914,914,914,914,3,unk,0
1447,810,710,810,914,914,914,914,2,1,0
1435,810,710,810,914,914,914,914,2,unk,0
9520,unk,unk,unk,914,914,unk,unk,2,1,1
915,810,710,810,914,914,914,914,2,1,0
8142,810,unk,810,914,914,914,unk,2,1,1
1214,810,710,810,914,914,914,914,2,1,0
786,914,810,914,914,914,unk,unk,3,4,0
1896,809,709,809,914,914,914,914,2,1,0
1942,914,809,914,914,914,914,914,3,2,1
1694,809,709,809,914,914,914,914,2,2,1
1508,810,710,810,914,914,914,914,2,unk,0
765,810,710,810,914,914,914,914,2,1,0
8024,11,unk,unk,914,914,914,914,3,2,0
857,914,810,914,914,914,914,914,3,1,0
2181,809,709,809,914,914,914,914,2,1,0
8165,914,unk,914,914,914,914,914,3,2,0
1024,914,810,914,914,914,914,914,3,1,0
1683,809,709,809,914,914,914,914,2,1,0
2026,809,709,809,914,914,unk,unk,2,2,1
1631,914,809,914,914,914,914,914,3,1,1
1762,914,809,914,914,914,914,914,3,1,1
2120,914,809,914,914,914,914,914,3,1,0
918,810,710,810,914,914,914,914,2,1,0
9636,unk,unk,unk,914,914,914,914,2,2,0
2229,809,709,809,914,914,914,unk,2,1,0
1015,914,810,914,914,914,914,914,3,4,0
922,810,710,810,914,914,unk,unk,2,1,1
2144,914,809,914,914,914,914,914,3,unk,0
1494,810,710,810,914,914,914,914,2,1,1
1294,809,710,809,914,914,914,unk,2,2,0
1003,810,710,810,914,914,914,914,2,2,0
1563,914,809,914,914,914,914,914,3,1,0
1106,914,810,914,914,914,914,914,3,4,1
1766,914,809,914,914,914,unk,unk,3,1,0
947,914,810,914,914,914,914,914,3,1,0
9483,unk,unk,unk,914,914,914,914,3,1,1
944,914,810,914,914,914,914,914,3,1,0
1076,810,710,810,914,914,914,914,2,1,1
1951,914,809,914,914,914,914,914,3,2,0
1375,914,810,914,914,914,914,914,3,1,1
934,914,810,914,914,914,914,914,3,2,1
1178,914,810,914,914,914,914,914,3,1,0
844,810,710,810,914,914,914,914,2,1,1
8191,914,unk,914,914,914,914,914,3,1,0
1459,914,810,914,914,914,914,914,3,2,0
798,914,810,914,914,914,914,914,3,2,0
1889,809,709,809,914,914,914,914,2,1,1
793,914,810,914,914,914,914,914,3,1,0
2191,809,709,809,914,914,914,914,2,3,1
871,914,810,914,914,914,914,914,3,2,1
1675,809,709,809,914,11,unk,unk,2,1,0
846,810,710,810,914,914,914,914,2,1,1
9515,unk,unk,unk,914,914,914,914,2,2,0
1099,914,810,914,914,914,unk,unk,3,1,1
9052,unk,unk,914,914,914,914,914,3,1,0
1977,914,809,914,914,914,914,914,3,1,0
2074,914,809,914,914,914,914,914,3,1,1
1468,914,810,914,914,914,unk,914,3,2,1
1484,810,710,810,914,914,914,914,2,2,0
1391,914,810,914,914,914,unk,unk,3,2,0
9534,unk,unk,unk,914,914,unk,unk,3,unk,1
1982,914,809,914,914,914,914,914,3,1,0
2017,809,709,809,914,914,914,914,2,2,1
2028,809,709,809,914,914,914,914,2,unk,0
1628,914,809,914,914,914,914,unk,3,1,1
1107,914,810,914,914,914,unk,unk,3,1,0
1653,914,809,914,914,914,914,914,3,2,0
1865,809,709,809,914,914,914,914,2,1,1
1471,914,810,914,914,914,914,914,3,1,0
926,810,710,810,914,914,914,914,2,2,1
2135,914,809,914,914,914,914,914,3,1,1
2072,914,809,914,914,914,914,unk,3,1,0
8209,809,unk,809,914,914,914,914,2,2,0
914,810,710,810,914,914,914,unk,2,2,1
1709,914,809,914,914,unk,914,unk,3,1,0
8743,914,unk,914,914,914,914,unk,3,unk,0
8103,810,unk,810,914,914,914,914,2,4,1
1885,809,709,809,914,914,914,914,2,1,1
1908,809,709,809,914,914,914,914,2,2,0
1911,809,709,809,914,914,914,914,2,unk,1
1892,809,709,809,914,914,914,914,2,1,1
2188,809,709,809,914,914,914,914,2,1,1
1603,809,709,809,914,914,914,914,2,1,0
1320,914,810,914,914,914,914,unk,3,1,0
1225,914,810,914,914,914,914,914,3,1,0
8184,914,unk,914,914,914,unk,unk,3,1,0
1022,914,810,914,914,914,914,914,3,1,0
989,810,710,810,914,914,914,unk,2,2,1
1364,810,710,810,914,914,914,914,2,1,0
796,914,810,914,914,914,914,914,3,4,1
1688,810,709,810,914,914,914,914,2,2,0
2271,809,709,809,914,914,914,914,2,unk,0
994,810,710,810,914,914,914,914,2,1,0
1958,914,809,914,914,914,914,914,3,2,0
1309,914,810,914,914,914,914,914,3,1,0
9496,unk,unk,unk,914,914,unk,unk,3,4,0
762,810,710,810,914,914,914,914,2,2,1
1637,914,809,914,914,914,914,unk,3,1,0
2065,914,809,914,914,914,914,914,3,1,0
9501,unk,unk,unk,914,914,unk,unk,3,1,0
1176,914,810,914,914,914,914,914,3,1,0
2143,914,809,914,914,914,914,914,3,1,0
1950,914,809,914,914,914,914,914,3,2,0
1940,914,809,914,914,914,unk,914,3,2,1
841,810,710,810,914,914,914,914,2,2,1
2231,809,709,809,914,914,914,914,2,1,1
933,810,810,810,914,914,914,914,3,4,0
1158,914,810,914,914,914,914,914,3,1,0
2111,914,809,914,914,914,914,914,3,2,0
1687,809,709,809,914,914,914,914,2,1,0
1704,914,809,914,914,914,914,914,3,1,1
